lat,lon,timezone,timezone_offset,dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather_id,weather_main,weather_desc,weather_icon
3.033,101.45,Asia/Kuala_Lumpur,28800,1737043200,1737069904,1737112978,26.42,26.42,1011,69,20.27,NA,20,10000,2.57,30,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736784000,1736810648,1736853707,26.86,28.55,1012,69,20.69,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736258400,1736205695,1736248726,26.85,30.22,1011,89,24.88,NA,20,10000,1.03,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736193600,1736205695,1736248726,25.14,26.03,1010,89,23.2,NA,20,9000,1.03,0,501,Rain,moderate rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736240400,1736205695,1736248726,26.39,26.39,1009,89,24.43,NA,20,10000,3.09,140,501,Rain,moderate rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737867600,1737847630,1737890757,26.83,29.62,1010,83,23.7,NA,20,9000,2.06,50,501,Rain,moderate rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736071200,1736032846,1736075871,29.08,32.9,1007,70,23.05,NA,20,10000,3.09,330,211,Thunderstorm,thunderstorm,11d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738710000,1738711692,1738754891,25.23,26.13,1010,89,23.29,NA,20,10000,1.03,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1735826400,1735773570,1735816587,27.84,31.42,1010,78,23.65,NA,20,10000,0.0,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736427600,1736378542,1736421580,28.05,31.91,1012,78,23.85,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737752400,1737761219,1737804340,25.01,26.02,1009,94,23.98,NA,20,10000,0.0,0,501,Rain,moderate rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737169200,1737156321,1737199400,27.63,29.97,1012,70,21.66,NA,20,10000,3.09,330,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737374400,1737329153,1737372243,27.97,31.72,1008,78,23.77,NA,20,10000,1.54,250,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737968400,1737934040,1737977174,26.08,26.08,1006,89,24.12,NA,20,9000,2.06,350,200,Thunderstorm,thunderstorm with light rain,11d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737968400,1737934040,1737977174,26.08,26.08,1006,89,24.12,NA,20,9000,2.06,350,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737846000,1737847630,1737890757,25.43,26.48,1009,94,24.39,NA,20,8000,3.6,180,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737702000,1737674808,1737717922,28.64,32.64,1008,74,23.55,NA,20,10000,4.63,290,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736370000,1736378542,1736421580,25.65,26.59,1010,89,23.7,NA,20,8000,1.03,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1735934400,1735946421,1735989443,25.78,27.02,1009,100,25.78,NA,20,6000,1.03,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738393200,1738366078,1738409246,28.88,33.4,1008,75,24.0,NA,99,NA,2.46,319,804,Clouds,overcast clouds,04d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736571600,1736551386,1736594432,26.98,28.43,1014,65,19.84,NA,20,10000,2.57,10,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737385200,1737329153,1737372243,27.24,30.61,1010,83,24.1,NA,20,10000,1.03,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738627200,1738625290,1738668481,24.86,25.7,1010,88,22.74,NA,20,10000,0.0,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737428400,1737415568,1737458664,28.33,30.2,1011,62,20.35,NA,20,10000,1.54,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737734400,1737761219,1737804340,26.17,26.17,1011,76,21.61,NA,20,9000,2.06,20,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737957600,1737934040,1737977174,30.62,33.61,1009,58,21.41,NA,20,10000,3.6,310,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738587600,1738538887,1738582070,28.0,31.21,1009,74,22.93,NA,20,10000,1.54,320,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737144000,1737156321,1737199400,25.92,26.89,1009,89,23.97,NA,20,10000,1.54,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738263600,1738279672,1738322833,25.22,26.1,1010,88,23.09,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738249200,1738193265,1738236420,26.66,26.66,1011,78,22.51,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738054800,1738020450,1738063590,27.82,30.83,1010,74,22.76,NA,20,10000,2.06,70,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737140400,1737156321,1737199400,26.05,26.05,1010,89,24.09,NA,20,10000,1.03,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737003600,1736983486,1737026555,29.53,33.09,1011,66,22.51,NA,20,10000,2.06,320,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738573200,1738538887,1738582070,30.3,34.08,1007,63,22.47,NA,99,NA,2.22,273,804,Clouds,overcast clouds,04d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737874800,1737847630,1737890757,28.39,32.07,1008,74,23.31,NA,20,10000,2.57,330,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738681200,1738625290,1738668481,27.28,28.96,1011,66,20.37,NA,20,10000,1.54,330,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738047600,1738020450,1738063590,27.38,30.96,1012,83,24.24,NA,20,10000,2.06,160,501,Rain,moderate rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737597600,1737588395,1737631503,27.45,29.64,1011,70,21.49,NA,20,10000,1.03,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736042400,1736032846,1736075871,28.67,32.02,1012,70,22.66,NA,20,10000,0.51,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737604800,1737588395,1737631503,29.42,34.31,1011,73,24.07,NA,99,NA,0.97,100,804,Clouds,overcast clouds,04d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736618400,1736637807,1736680858,25.42,26.32,1012,88,23.29,NA,20,10000,0.0,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738796400,1738798094,1738841300,25.26,26.01,1010,83,22.16,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737835200,1737847630,1737890757,25.33,26.37,1009,94,24.29,NA,20,8000,1.03,0,501,Rain,moderate rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738252800,1738279672,1738322833,27.11,29.79,1011,78,22.94,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737723600,1737674808,1737717922,27.28,29.73,1010,74,22.24,NA,20,9000,1.54,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738479600,1738452483,1738495659,30.86,32.58,1008,51,19.55,NA,20,10000,5.14,330,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738519200,1738538887,1738582070,25.92,26.6,1010,78,21.79,NA,20,10000,2.06,330,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737496800,1737501982,1737545084,25.48,26.41,1009,89,23.53,NA,20,8000,0.0,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736298000,1736292119,1736335153,26.2,26.2,1012,89,24.24,NA,20,10000,0.0,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736762400,1736724228,1736767283,28.7,28.66,1008,44,15.25,NA,100,NA,1.29,344,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736064000,1736032846,1736075871,30.28,33.81,1007,62,22.19,NA,20,10000,3.6,240,502,Rain,heavy intensity rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736485200,1736464964,1736508006,29.54,31.63,1013,58,20.41,NA,20,10000,1.54,70,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738364400,1738366078,1738409246,25.73,26.68,1009,89,23.78,NA,20,10000,0.0,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736920800,1736897067,1736940131,32.08,35.81,1010,55,21.9,NA,40,10000,2.06,290,802,Clouds,scattered clouds,03d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737194400,1737156321,1737199400,26.95,29.91,1008,83,23.82,NA,20,10000,2.57,300,211,Thunderstorm,thunderstorm,11d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737194400,1737156321,1737199400,26.95,29.91,1008,83,23.82,NA,20,10000,2.57,300,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738000800,1738020450,1738063590,25.6,26.51,1011,88,23.46,NA,20,9000,1.54,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1735923600,1735946421,1735989443,25.97,25.97,1011,100,25.97,NA,20,6000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738065600,1738020450,1738063590,25.92,26.5,1011,74,20.93,NA,20,10000,2.06,20,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1735873200,1735859996,1735903015,26.97,30.55,1012,89,25.0,NA,20,9000,2.57,140,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736989200,1736983486,1737026555,25.9,27.0,1011,94,24.86,NA,20,9000,1.03,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737014400,1736983486,1737026555,29.6,34.99,1007,74,24.47,NA,20,10000,4.63,280,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738702800,1738711692,1738754891,25.5,26.43,1010,89,23.55,NA,20,10000,1.03,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737295200,1737242737,1737285822,26.17,26.17,1010,94,25.13,NA,20,10000,1.03,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738083600,1738106858,1738150005,25.6,26.25,1014,78,21.48,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738753200,1738711692,1738754891,28.09,29.7,1008,61,19.86,NA,20,10000,1.03,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736074800,1736032846,1736075871,28.38,33.61,1008,83,25.21,NA,20,10000,2.57,270,211,Thunderstorm,thunderstorm,11d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736074800,1736032846,1736075871,28.38,33.61,1008,83,25.21,NA,20,10000,2.57,270,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738803600,1738798094,1738841300,25.78,26.45,1011,78,21.65,NA,20,10000,0.0,0,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737324000,1737329153,1737372243,25.32,26.36,1008,94,24.28,NA,20,9000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738198800,1738193265,1738236420,25.18,25.56,1012,69,19.09,NA,20,10000,1.54,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1735765200,1735773570,1735816587,26.22,26.22,1009,89,24.26,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737817200,1737761219,1737804340,26.79,30.05,1010,89,24.82,NA,20,10000,0.0,0,501,Rain,moderate rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736636400,1736637807,1736680858,25.28,26.16,1011,88,23.15,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737316800,1737329153,1737372243,25.36,26.56,1008,100,25.36,NA,20,7000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737244800,1737242737,1737285822,25.31,26.35,1009,94,24.27,NA,20,10000,0.51,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738616400,1738625290,1738668481,25.23,25.98,1010,83,22.14,NA,20,9000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736056800,1736032846,1736075871,31.75,35.13,1010,55,21.6,NA,40,10000,2.06,250,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1735869600,1735859996,1735903015,26.97,29.96,1012,83,23.83,NA,20,9000,3.6,190,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736542800,1736551386,1736594432,24.41,25.36,1012,94,23.38,NA,20,9000,0.0,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736568000,1736551386,1736594432,26.51,26.51,1014,74,21.5,NA,20,10000,1.54,0,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738562400,1738538887,1738582070,31.02,30.94,1009,40,15.84,NA,20,10000,2.06,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736445600,1736464964,1736508006,26.49,26.49,1012,89,24.53,NA,20,10000,0.51,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737748800,1737761219,1737804340,26.17,26.17,1009,74,21.17,NA,20,10000,0.51,0,501,Rain,moderate rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736521200,1736464964,1736508006,25.62,26.09,1014,71,19.97,NA,20,9000,0.0,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736758800,1736724228,1736767283,28.44,28.22,1008,42,14.3,NA,100,NA,0.75,306,804,Clouds,overcast clouds,04d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738598400,1738625290,1738668481,26.13,26.13,1010,83,23.01,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736935200,1736897067,1736940131,26.73,27.01,1008,47,14.49,NA,40,1500,5.66,240,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736935200,1736897067,1736940131,26.73,27.01,1008,47,14.49,NA,40,1500,5.66,240,202,Thunderstorm,thunderstorm with heavy rain,11d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737892800,1737847630,1737890757,26.51,26.51,1008,74,21.5,NA,20,10000,2.57,320,501,Rain,moderate rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736506800,1736464964,1736508006,25.04,25.77,1011,83,21.95,NA,20,10000,0.0,0,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738569600,1738538887,1738582070,30.86,34.8,1007,61,22.46,NA,87,NA,2.13,284,804,Clouds,overcast clouds,04d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737691200,1737674808,1737717922,28.88,33.21,1011,74,23.78,NA,20,10000,2.06,320,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736841600,1736810648,1736853707,29.7,33.45,1008,66,22.67,NA,20,10000,3.09,250,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736841600,1736810648,1736853707,29.7,33.45,1008,66,22.67,NA,20,10000,3.09,250,211,Thunderstorm,thunderstorm,11d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737266400,1737242737,1737285822,29.37,32.02,1009,62,21.33,NA,20,10000,1.54,290,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736290800,1736292119,1736335153,25.77,26.86,1010,94,24.73,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738213200,1738193265,1738236420,30.47,30.95,1011,45,17.2,NA,20,10000,1.54,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737939600,1737934040,1737977174,25.91,27.01,1009,94,24.87,NA,20,10000,0.0,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1735920000,1735946421,1735989443,26.21,26.21,1011,94,25.17,NA,20,7000,0.51,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737061200,1737069904,1737112978,25.21,25.95,1010,83,22.12,NA,20,10000,1.03,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736035200,1736032846,1736075871,25.5,26.56,1010,94,24.46,NA,20,8000,0.0,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736852400,1736810648,1736853707,24.08,25.15,1009,100,24.08,NA,40,5000,2.57,0,201,Thunderstorm,thunderstorm with rain,11d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736852400,1736810648,1736853707,24.08,25.15,1009,100,24.08,NA,40,5000,2.57,0,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737910800,1737934040,1737977174,25.71,26.66,1010,89,23.76,NA,20,10000,1.54,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736226000,1736205695,1736248726,28.11,32.22,1012,79,24.12,NA,100,NA,1.08,0,502,Rain,heavy intensity rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738306800,1738279672,1738322833,31.25,34.14,1009,55,21.13,NA,20,10000,2.57,320,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1735981200,1735946421,1735989443,27.65,32.51,1008,89,25.67,NA,20,10000,0.0,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738576800,1738538887,1738582070,29.51,31.92,1007,60,20.93,NA,100,NA,2.35,267,804,Clouds,overcast clouds,04d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736362800,1736378542,1736421580,25.94,27.04,1010,94,24.9,NA,20,8000,0.0,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738234800,1738193265,1738236420,28.92,31.2,1008,62,20.91,NA,20,10000,2.57,250,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736964000,1736983486,1737026555,26.17,26.17,1012,77,21.82,NA,40,5000,1.03,0,501,Rain,moderate rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736622000,1736637807,1736680858,25.37,26.13,1011,83,22.27,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736341200,1736292119,1736335153,27.92,32.36,1010,83,24.76,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1735675200,1735687143,1735730158,24.98,25.99,1010,94,23.95,NA,20,7000,1.03,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736067600,1736032846,1736075871,29.14,33.83,1007,74,24.03,NA,20,10000,2.57,260,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736067600,1736032846,1736075871,29.14,33.83,1007,74,24.03,NA,20,10000,2.57,260,211,Thunderstorm,thunderstorm,11d
3.033,101.45,Asia/Kuala_Lumpur,28800,1735794000,1735773570,1735816587,32.98,36.83,1010,52,21.81,NA,20,10000,2.57,330,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736701200,1736724228,1736767283,25.83,26.51,1012,78,21.7,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738638000,1738625290,1738668481,29.4,32.08,1012,62,21.36,NA,20,10000,1.54,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738767600,1738711692,1738754891,26.69,28.28,1011,69,20.53,NA,20,10000,1.03,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737511200,1737501982,1737545084,27.46,30.09,1011,74,22.41,NA,20,10000,0.51,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738134000,1738106858,1738150005,30.41,32.59,1011,55,20.36,NA,20,10000,2.06,70,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737712800,1737674808,1737717922,27.88,33.2,1007,89,25.9,NA,40,5000,1.03,0,201,Thunderstorm,thunderstorm with rain,11d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738029600,1738020450,1738063590,27.28,28.87,1013,65,20.13,NA,20,10000,2.06,180,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736978400,1736983486,1737026555,25.21,26.4,1010,100,25.21,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737828000,1737847630,1737890757,25.65,26.73,1010,94,24.61,NA,20,8000,0.51,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1735891200,1735859996,1735903015,32.08,37.89,1008,62,23.88,NA,20,10000,2.57,200,211,Thunderstorm,thunderstorm,11d
3.033,101.45,Asia/Kuala_Lumpur,28800,1735891200,1735859996,1735903015,32.08,37.89,1008,62,23.88,NA,20,10000,2.57,200,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736881200,1736897067,1736940131,25.76,26.85,1011,94,24.72,NA,20,8000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738303200,1738279672,1738322833,30.17,33.58,1010,62,22.08,NA,60,NA,2.36,335,803,Clouds,broken clouds,04d
3.033,101.45,Asia/Kuala_Lumpur,28800,1735772400,1735773570,1735816587,25.13,26.02,1010,89,23.19,NA,20,10000,1.03,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738159200,1738106858,1738150005,26.81,28.47,1012,69,20.65,NA,20,10000,0.51,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1735840800,1735859996,1735903015,26.3,26.3,1010,83,23.18,NA,20,10000,0.51,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736794800,1736810648,1736853707,25.83,26.51,1011,78,21.7,NA,20,10000,0.0,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737288000,1737242737,1737285822,26.21,26.21,1008,89,24.25,NA,20,10000,0.51,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736892000,1736897067,1736940131,24.76,25.9,1010,100,24.76,NA,20,9000,1.03,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736377200,1736378542,1736421580,25.2,26.23,1010,94,24.16,NA,20,9000,0.0,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738080000,1738106858,1738150005,25.61,26.13,1014,73,20.41,NA,20,10000,1.03,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736928000,1736897067,1736940131,31.17,34.22,1008,56,21.35,NA,20,10000,4.12,230,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737831600,1737847630,1737890757,25.6,26.67,1010,94,24.56,NA,20,8000,1.03,0,502,Rain,heavy intensity rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1735822800,1735773570,1735816587,28.55,33.15,1009,78,24.34,NA,20,10000,1.03,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1735750800,1735773570,1735816587,26.28,26.28,1011,92,24.88,NA,94,NA,0.6,114,804,Clouds,overcast clouds,04n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737205200,1737156321,1737199400,25.88,26.85,1010,89,23.93,NA,20,10000,2.57,310,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737853200,1737847630,1737890757,25.23,26.26,1011,94,24.19,NA,20,9000,0.51,0,200,Thunderstorm,thunderstorm with light rain,11d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737853200,1737847630,1737890757,25.23,26.26,1011,94,24.19,NA,20,9000,0.51,0,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736938800,1736897067,1736940131,26.98,27.92,1009,58,18.02,NA,20,10000,2.06,220,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1735988400,1735946421,1735989443,27.71,31.12,1009,78,23.52,NA,20,10000,1.03,0,501,Rain,moderate rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737421200,1737415568,1737458664,26.12,26.12,1010,89,24.16,NA,20,10000,0.0,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737529200,1737501982,1737545084,29.59,30.9,1009,53,19.0,NA,20,10000,2.57,320,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737277200,1737242737,1737285822,28.31,31.89,1007,74,23.23,NA,20,10000,2.57,240,501,Rain,moderate rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736010000,1736032846,1736075871,25.94,27.04,1011,94,24.9,NA,20,9000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736856000,1736810648,1736853707,26.73,28.7,1010,74,21.71,NA,20,8000,1.03,0,200,Thunderstorm,thunderstorm with light rain,11n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736856000,1736810648,1736853707,26.73,28.7,1010,74,21.71,NA,20,8000,1.03,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736679600,1736637807,1736680858,27.24,29.17,1009,69,21.06,NA,20,10000,1.54,0,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737954000,1737934040,1737977174,30.25,32.9,1010,58,21.07,NA,20,10000,1.03,0,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736211600,1736205695,1736248726,25.28,26.32,1013,94,24.24,NA,20,10000,1.03,0,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737986400,1737934040,1737977174,26.43,26.43,1010,94,25.38,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738778400,1738798094,1738841300,26.01,26.01,1010,78,21.88,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
